link,type_v,address,town,price,rooms,surface,info,description,price_old,tags,agent,created,disponibilidad,barrio,barrio_ratio,id,nombre,sup_id,sup_nombre,tipo,precio_venta_1y,superficie_venta_1y,elasticidad_1y,precio_alquiler_1y,rentabilidad_1y,grow_acu_alquiler_1y,grow_acu_venta_1y,grow_acu_superficie_venta_1y,precio_venta_5y,superficie_venta_5y,elasticidad_5y,precio_alquiler_5y,rentabilidad_5y,grow_acu_alquiler_5y,grow_acu_venta_5y,grow_acu_superficie_venta_5y,precio_venta_10y,superficie_venta_10y,elasticidad_10y,precio_alquiler_10y,rentabilidad_10y,grow_acu_alquiler_10y,grow_acu_venta_10y,grow_acu_superficie_venta_10y,elasticidad_1y_stars,rentabilidad_1y_stars,grow_acu_alquiler_1y_stars,grow_acu_venta_1y_stars,elasticidad_5y_stars,rentabilidad_5y_stars,grow_acu_alquiler_5y_stars,grow_acu_venta_5y_stars,elasticidad_10y_stars,rentabilidad_10y_stars,grow_acu_alquiler_10y_stars,grow_acu_venta_10y_stars,global_score_stars,precio_m2,precio_desv_media,precio_venta_stars,precio_alquiler_estimado,precio_venta_estimado
https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/no-amueblado/185120553/d,flat,"sants  montjuic, el poble sec  parc de montjuic, 08004, barcelona, sants  montjuic",sants  montjuic,99000.0,2.0,20.0,"['childrens_zone: 83', 'not_furnished: 130', 'bathrooms: 1', 'conservationStatus: 2', 'floor: 6', 'rooms: 2', 'surface: 20']","venta de estudio en el corazon del poble sec presentamos este acogedor estudio sin cedula de habitabilidad, anteriormente un piso de porteria, que cuenta con dos estancias y un pequeno patio de aproximadamente 6 metros cuadrados. ubicado en el vibrante y cosmopolita barrio del poble sec, a solo unos pasos del parallel y a tan solo 10 minutos de la placa catalunya. este encantador barrio esta rodeado de teatros, una variada oferta gastronomica y todos los servicios necesarios para facilitar tu dia a dia. excelente comunicacion con el transporte publico, tanto con la linea 2 y 3 de metro como con una amplia red de autobuses. ademas, se encuentra a solo 10 minutos de la playa. visita nuestro sitio web en supervia bcn para explorar mas opciones de inmuebles disponibles. no dudes en contactarnos para obtener mas informacion! #ref:2423",,"['estudio', 'patio', 'metro', 'sin cedula']",https://www.fotocasa.es/es/inmobiliaria-supervia-bcn/comprar/inmuebles/espana/todas-las-zonas/l?clientId=9202761079876,2025-02-03 15:59:34,disponible,el poble sec,0.5714285714285714,80311.0,el poble sec,80300.0,sants montjuic,barri,3717.0,7438.0,0.0139,16.0,0.0545,-0.2113,0.0042,-0.1619,3485.0,5896.0,0.1135,15.0,0.0524,-0.142,-0.0364,2.0981,3258.0,4413.0,0.0935,14.0,0.0526,-0.0013,0.3184,3.1247,1.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.5,4950.0,1.33,1.0,320.0,74340.0
https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/ascensor/185100000/d,flat,"nou barris, ciutat meridiana, 08033, barcelona, nou barris",nou barris,72500.0,2.0,64.0,"['elevator: 13', 'antiquity: 7', 'bathrooms: 1', 'conservationStatus: 3', 'floor: 7', 'rooms: 2', 'surface: 64']","este piso en la calle agudes, barcelona, se encuentra ocupado ilegalmente y forma parte de una finca con ascensor. su ubicacion es estrategica, a solo 7 minutos en coche de la ronda de dalt, lo que facilita el acceso a otras zonas de la ciudad. la zona es tranquila y residencial, rodeada de servicios y comercios locales. a pesar de su situacion, el edificio mantiene una estructura solida y un ambiente que refleja la diversidad de la vida urbana en barcelona. es un espacio tranquilo, no dudes en llamar!",,['con ascensor'],https://www.fotocasa.es/es/inmobiliaria-adam-reboll-re/comprar/inmuebles/espana/todas-las-zonas/l?clientId=9202770559025,2025-02-01 12:22:16,ocupada,ciutat meridiana,1.0,80855.0,ciutat meridiana,80800.0,nou barris,barri,1608.0,795.0,2.0107,10.0,0.0791,-0.126,-0.0569,0.1741,1768.0,741.0,1.1003,9.0,0.0673,-0.0745,-0.0235,0.0806,1557.0,596.0,0.1067,8.0,0.0698,-0.0334,0.4835,1.1948,1.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,1132.0,0.7,3.0,640.0,102912.0
https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/trinitat-vella/185082495/d,flat,"sant andreu, trinitat vella, 08033, barcelona, sant andreu",sant andreu,48080.0,2.0,52.0,"['antiquity: 7', 'bathrooms: 1', 'conservationStatus: 4', 'floor: 8', 'rooms: 2', 'surface: 52']","importante: la propiedad no garantiza la disponibilidad de acceso a la finca, pudiendo estar ocupada por tercero. ademas hay que disponer de fondos propios o disponer de una garantia adicional para conseguir financiacion. piso en tercera planta. ubicado en el barrio de la trinitat vella. la vivienda consta de 46 m2, distribuidos en: 2 dormitorios, 1 bano, cocina, lavadero y salon comedor. se encuentra junto a la autopista c 58 y dispone de muy buena conexion con ronda de dalt, b 20. y esta proximo a todo tipo de comercios, servicios, colegios, supermercados, farmacias, del centro de salud y a 700 metros de la estacion de metro trinitat vella, que viaja hasta barcelona centro. actualmente la vivienda se encuentra ocupada ilegalmente, no se puede realizar visitas!!",,"['lavadero', 'metro']",https://www.fotocasa.es/es/inmobiliaria-finques-castell/comprar/inmuebles/espana/todas-las-zonas/l?clientId=9202753090366,2025-02-03 15:59:34,ocupada,la trinitat vella,0.9032258064516128,80957.0,la trinitat vella,80900.0,sant andreu,barri,2062.0,824.0,-0.1425,13.0,0.0778,-0.0955,0.0136,-0.5814,1846.0,2921.0,-0.0396,11.0,0.078,0.0104,0.0362,13.709,1792.0,1716.0,-0.6528,10.0,0.0736,0.174,1.0028,16.5434,1.0,5.0,2.0,4.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,2.2,924.0,0.45,3.0,676.0,107224.0
https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/no-amueblado/18508033sss/d,flat,"sant andreu, trinitat vella, 08033, barcelona, sant andreu",sant andreu,48080.0,2.0,46.0,"['not_furnished: 130', 'bathrooms: 1', 'rooms: 2', 'surface: 46']","no cobramos comisiu00f3n al comprador. inmueble ocupado. u00a1gran oportunidad para inversores en trinitat vella! npiso exterior de 46 m2 de 2 dormitorios, 1 bau00f1o, cocina, lavadero y salu00f3n comedor. nnel inmueble se transmite ocupado por tercero no pudiendo hacer visitas fu00edsicas al inmueble. el precio ha sido determinado teniendo en cuenta que el activo se transmite con ocupante/ocupantes. nnubicado en zona residencial tranquila con varios parques infantiles y rodeada de todos los servicios que necesitas y una variada oferta de comercios a tu alcance. nndispone de muy buenas conexiones por carretera con muy buenas salidas a las rondas, paradas de autobu00fas a menos de 100 m y a 10 minutos andando de la estaciu00f3n de metro trinitat vella, que viaja hasta barcelona centro. nnu00a1no dejes pasar esta oportunidad! contu00e1ctanos ahora para obtener mu00e1s informaciu00f3n sobre este piso ideal para inversores. recuerda, u00a1no cobramos comisiu00f3n al comprador! n",,"['oportunidad', 'inversores', 'lavadero', 'metro', 'npiso exterior']",https://www.fotocasa.es/es/inmobiliaria-redwood/comprar/inmuebles/espana/todas-las-zonas/l?clientId=9202761808466,2025-01-22 16:29:57,ocupada,la trinitat vella,0.9032258064516128,80957.0,la trinitat vella,80900.0,sant andreu,barri,2062.0,824.0,-0.1425,13.0,0.0778,-0.0955,0.0136,-0.5814,1846.0,2921.0,-0.0396,11.0,0.078,0.0104,0.0362,13.709,1792.0,1716.0,-0.6528,10.0,0.0736,0.174,1.0028,16.5434,1.0,5.0,2.0,4.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,2.2,1045.0,0.51,3.0,598.0,94852.0
https://www.fotocasa.es/es/comprar/vivienda/barcelona-capital/no-amueblado/185080336/d,flat,"sant andreu, trinitat vella, 08033, barcelona, sant andreu",sant andreu,48080.0,2.0,46.0,"['not_furnished: 130', 'bathrooms: 1', 'rooms: 2', 'surface: 46']","no cobramos comision al comprador. inmueble ocupado. gran oportunidad para inversores en trinitat vella! piso exterior de 46 m2 de 2 dormitorios, 1 bano, cocina, lavadero y salon comedor. el inmueble se transmite ocupado por tercero no pudiendo hacer visitas fisicas al inmueble. el precio ha sido determinado teniendo en cuenta que el activo se transmite con ocupante/ocupantes. ubicado en zona residencial tranquila con varios parques infantiles y rodeada de todos los servicios que necesitas y una variada oferta de comercios a tu alcance. dispone de muy buenas conexiones por carretera con muy buenas salidas a las rondas, paradas de autobus a menos de 100 m y a 10 minutos andando de la estacion de metro trinitat vella, que viaja hasta barcelona centro. no dejes pasar esta oportunidad! contactanos ahora para obtener mas informacion sobre este piso ideal para inversores. recuerda, no cobramos comision al comprador!",,"['oportunidad', 'inversores', 'lavadero', 'metro', 'piso exterior']",https://www.fotocasa.es/es/inmobiliaria-redwood/comprar/inmuebles/espana/todas-las-zonas/l?clientId=9202761808466,2025-02-03 15:59:34,ocupada,la trinitat vella,0.9032258064516128,80957.0,la trinitat vella,80900.0,sant andreu,barri,2062.0,824.0,-0.1425,13.0,0.0778,-0.0955,0.0136,-0.5814,1846.0,2921.0,-0.0396,11.0,0.078,0.0104,0.0362,13.709,1792.0,1716.0,-0.6528,10.0,0.0736,0.174,1.0028,16.5434,1.0,5.0,2.0,4.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,2.2,1045.0,0.51,3.0,598.0,94852.0
https://www.idealista.com/inmueble/107195083/,piso,"calle de llobera, 22, les roquetes, barcelona",,65000.0,2.0,52.0,"['2 hab.', '52 m²', 'Sótano exterior sin ascensor']","vivienda reformada recientemente en el municipio de barcelona, provincia de barcelona. el inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares caracteristicas. cuenta con facil acceso a la carretera y otros nudos de comunicacion. cercano a establecimientos y comercios de la zona",,['vivienda reformada'],,2025-02-03 19:01:19,disponible,vilapicina i la torre llobeta,0.5333333333333333,80844.0,vilapicina i la torre llobeta,80800.0,nou barris,barri,3278.0,566.0,-0.3142,14.0,0.0522,-0.1075,0.0324,-0.0454,2922.0,1573.0,0.0166,12.0,0.0532,-0.0222,0.0903,0.6267,2647.0,2158.0,inf,11.0,0.0547,0.0736,0.1376,14.349,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.2,1250.0,0.38,4.0,728.0,170456.0
https://www.idealista.com/inmueble/107192129/,piso,"calle de simancas, les roquetes, barcelona",,78000.0,2.0,59.0,"['2 hab.', '59 m²', 'Bajo interior sin ascensor']","descubre el potencial de este encantador local adaptado a vivienda en una ubicacion tranquila y bien comunicada! este inmueble, con 59 m construidos y 56 m utiles, ofrece una excelente oportunidad para realizar una reforma completa y adaptarlo a tus necesidades.aunque no cuenta con cedula de habitabilidad, su dist",,"['local', 'oportunidad', 'una reforma ', 'con cedula']",,2025-02-06 11:11:56,disponible,les roquetes,1.0,80850.0,les roquetes,80800.0,nou barris,barri,2191.0,445.0,-0.1124,13.0,0.0763,-0.1657,0.0767,-0.2558,2010.0,1816.0,-0.0026,12.0,0.0755,-0.0427,0.2634,4.4659,1819.0,1760.0,inf,11.0,0.0757,0.1139,0.5133,6.3741,1.0,5.0,1.0,4.0,1.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,3.2,1322.0,0.6,3.0,767.0,129269.0
https://www.idealista.com/inmueble/107187828/,piso,"can peguera  el turo de la peira, barcelona",,79000.0,2.0,59.0,"['2 hab.', '59 m²', 'Bajo interior sin ascensor']","semisotano.vivienda en semisotano de 59,20 m en venta en el barrio de vilapicina, barcelona. el inmueble se distribuye en dos dormitorios, un bano, salon comedor y cocina.ubicada en una zona residencial bien comunicada, con acceso a transporte publico, comercios, supermercados, centros educativos y otros servicios",,[],,2025-02-06 11:11:56,disponible,el turo de la peira,0.7450980392156863,80846.0,el turo de la peira,80800.0,nou barris,barri,2431.0,4388.0,-0.0257,13.0,0.0681,-0.1611,0.0195,-0.6001,2294.0,2058.0,0.4349,12.0,0.0647,-0.0181,0.1653,9.6036,2095.0,1327.0,inf,11.0,0.0652,0.174,0.3458,12.8063,1.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,1338.0,0.55,3.0,767.0,143429.0
https://www.idealista.com/inmueble/107186527/,piso,"la trinitat vella, barcelona",,100000.0,3.0,93.0,"['3 hab.', '93 m²', 'Bajo exterior sin ascensor']","piso para reformar de 93 m en venta en el barrio de trinitat vella, barcelona. la vivienda se distribuye en un salon comedor, cocina, tres dormitorios y un bano.ubicado en una zona bien comunicada, cuenta con facil acceso por carretera y una buena conexion con el transporte publico, con varias paradas de autobus y m",,['para reformar'],,2025-02-06 11:11:56,disponible,la trinitat vella,1.0,80957.0,la trinitat vella,80900.0,sant andreu,barri,2062.0,824.0,-0.1425,13.0,0.0778,-0.0955,0.0136,-0.5814,1846.0,2921.0,-0.0396,11.0,0.078,0.0104,0.0362,13.709,1792.0,1716.0,-0.6528,10.0,0.0736,0.174,1.0028,16.5434,1.0,5.0,2.0,4.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,3.2,1075.0,0.52,3.0,1209.0,191766.0
https://www.idealista.com/inmueble/107185611/,piso,"la trinitat vella, barcelona",,55000.0,3.0,47.0,"['3 hab.', '47 m²', 'Planta 2ª exterior sin ascensor']","te presentamos este acogedor piso en venta, ideal para familias o como inversion. con una superficie construida de 47 m este luminoso inmueble cuenta con 3 dormitorios, perfectos para adaptarse a tus necesidades. el bano completo es funcional y comodo, disenado para tu bienestar.ubicado en una calle tranquila, este",,"['inversion', 'luminoso']",,2025-02-02 18:02:27,disponible,la trinitat vella,1.0,80957.0,la trinitat vella,80900.0,sant andreu,barri,2062.0,824.0,-0.1425,13.0,0.0778,-0.0955,0.0136,-0.5814,1846.0,2921.0,-0.0396,11.0,0.078,0.0104,0.0362,13.709,1792.0,1716.0,-0.6528,10.0,0.0736,0.174,1.0028,16.5434,1.0,5.0,2.0,4.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,3.2,1170.0,0.57,3.0,611.0,96914.0
https://www.idealista.com/inmueble/107185119/,piso,"les roquetes, barcelona",,81000.0,2.0,50.0,"['2 hab.', '50 m²', 'Planta 3ª exterior sin ascensor']","piso a reformar, en el barrio de les roquetes, barcelona.con una superficie aproximada de 52 m, la vivienda se distribuye en un luminoso salon comedor, dos dormitorios, un bano completo con banera y una cocina semi amueblada con almacenamiento en muebles altos y bajos.entre sus caracteristicas, cuenta con puerta",,"['luminoso', 'a reformar', 'semi amueblada']",,2025-02-06 11:11:56,disponible,les roquetes,1.0,80850.0,les roquetes,80800.0,nou barris,barri,2191.0,445.0,-0.1124,13.0,0.0763,-0.1657,0.0767,-0.2558,2010.0,1816.0,-0.0026,12.0,0.0755,-0.0427,0.2634,4.4659,1819.0,1760.0,inf,11.0,0.0757,0.1139,0.5133,6.3741,1.0,5.0,1.0,4.0,1.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,3.2,1620.0,0.74,3.0,650.0,109550.0
https://www.idealista.com/inmueble/107184542/,piso,"calle del montsant, 34, can peguera  el turo de la peira, barcelona",,99000.0,3.0,61.0,"['3 hab.', '61 m²', 'Bajo exterior sin ascensor']",vivienda okupada ilegalmente en venta. no se puede visitar posibilidad de subrogacion proceso juridico.,,[],,2025-02-06 11:11:56,ocupada,el turo de la peira,0.7450980392156863,80846.0,el turo de la peira,80800.0,nou barris,barri,2431.0,4388.0,-0.0257,13.0,0.0681,-0.1611,0.0195,-0.6001,2294.0,2058.0,0.4349,12.0,0.0647,-0.0181,0.1653,9.6036,2095.0,1327.0,inf,11.0,0.0652,0.174,0.3458,12.8063,1.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,1622.0,0.67,3.0,793.0,148291.0
https://www.idealista.com/inmueble/94698764/,piso,"calle de perafita, 26, ciutat meridiana  torre baro  vallbona, barcelona",,79000.0,3.0,65.0,"['3 hab.', '65 m²', 'Planta 1ª exterior sin ascensor']","piso okupado ilgalmente en barcelona. no se puede visitar. posibilidad de subrogacion con el proceso juridico.piso de 65 m2 con 3 habitaciones, comedor amplio, cocina independiente para reformar, bano completo para reformar, las ventanas son de aluminio. se deben actualizar los suministros.",,['para reformar'],,2025-02-06 11:11:56,ocupada,la vila de gracia,0.5882352941176471,80631.0,la vila de gracia,80600.0,gracia,barri,4701.0,2757.0,-0.0994,18.0,0.0463,-0.1499,-0.0243,-0.451,4286.0,8520.0,-0.0267,16.0,0.0452,-0.0908,0.0732,4.1878,3913.0,7505.0,-0.0748,15.0,0.0469,0.0359,0.4847,6.9197,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,2.2,1215.0,0.26,4.0,1170.0,305565.0
https://www.idealista.com/inmueble/103684588/,piso,"calle de palerm, 4, el besos, barcelona",,83000.0,2.0,54.0,"['2 hab.', '54 m²', 'Planta 3ª exterior sin ascensor']","piso en venta ocupado! en el besos, ocupado no visitable ubicado en la calle palerm. totalmente exterior, consta de 2 habitaciones, 1 doble y la segunda individual, se encuentra en la tercera planta sin ascensor. el inmueble cuenta con un comedor, cocina y un bano de 3 piezas con banera que requiere reformas. cerca de",,"['totalmente exterior', 'sin ascensor', 'requiere reformas']",,2025-02-06 11:11:56,ocupada,el poblenou,0.631578947368421,81068.0,el poblenou,81000.0,sant marti,barri,4577.0,2220.0,0.7777,18.0,0.0495,-0.1266,-0.014,-0.2634,4180.0,2194.0,0.063,16.0,0.0474,-0.054,0.0231,-0.586,3773.0,4227.0,-0.0036,15.0,0.0482,0.1468,0.1281,10.9768,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.3,1537.0,0.34,4.0,972.0,247158.0
https://www.idealista.com/inmueble/107170842/,piso,"el congres i els indians, barcelona",,98000.0,1.0,63.0,"['1 hab.', '63 m²', 'Bajo exterior sin ascensor']","se vende espacio de 58 m reformado como vivienda de 1 dormitorio, situado en una ubicacion privilegiada, cerca de todo tipo de servicios y con excelentes conexiones de transporte.dispone de un amplio y luminoso salon comedor, perfecto para disfrutar de un ambiente comodo y acogedor. la cocina office, moderna y funci",,"['luminoso', 'm reformado']",,2025-02-01 12:24:47,disponible,el congres i els indians,1.0,80962.0,el congres i els indians,80900.0,sant andreu,barri,3117.0,6936.0,-0.153,14.0,0.0548,-0.1157,0.0039,-0.42,2910.0,5056.0,-0.0853,13.0,0.0537,-0.0333,-0.0605,4.4392,2623.0,3020.0,-0.0681,12.0,0.0556,0.1319,0.0947,29.8791,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.7,1555.0,0.5,3.0,882.0,196371.0
https://www.idealista.com/inmueble/107161901/,estudio,"calle de la jota, vilapicina i la torre llobeta, barcelona",,78000.0,,40.0,"['40 m²', 'Bajo exterior sin ascensor']","dolca llar nou barris te presenta este acogedor estudio de 45m construidos. este espacio ofrece una distribucion abierta que combina salon, cocina americana, dormitorio y bano en una sola estancia, ideal para quienes buscan comodidad y funcionalidad. disfruta de una pequena terraza con galeria para lavado. ademas, tie",83000.0,"['estudio', 'terraza']",,2025-02-06 11:11:56,disponible,la font de la guatlla,0.5405405405405406,80314.0,la font de la guatlla,80300.0,sants montjuic,barri,3394.0,1401.0,-1.1685,15.0,0.0562,-0.1502,0.049,-0.3566,3279.0,1795.0,-0.2328,14.0,0.0529,-0.0354,0.0873,5.2858,2988.0,1621.0,-0.1551,13.0,0.0545,0.026,0.266,8.9567,1.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.7,1950.0,0.57,3.0,600.0,135760.0
https://www.idealista.com/inmueble/107104669/,piso,"calle de la reina amalia, el raval, barcelona",,80000.0,2.0,50.0,"['2 hab.', '50 m²', 'Entreplanta interior sin ascensor']","piso en venta en ciutat vella, barcelona.piso de 46 m distribuido en salon comedor, cocina, 2 habitaciones y 1 bano.ubicado en una finca residencial en el barrio de ciutat vella junto a ronda sant pau, cerca de servicios, comercios, del mercado de sant antoni, de la parada de parallel (l2, l3). con facil acceso a l",,[],,2025-02-06 11:11:56,disponible,el raval,1.0,80101.0,el raval,80100.0,ciutat vella,barri,3007.0,11779.0,-inf,15.0,0.0632,-0.1448,0.0046,-0.2258,3034.0,2250.0,0.0482,14.0,0.0584,-0.1466,0.1385,-0.3722,2919.0,5179.0,0.0378,13.0,0.0575,-0.0235,0.3742,9.2588,1.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,2.7,1600.0,0.53,3.0,750.0,150350.0
https://www.idealista.com/inmueble/107155596/,estudio,"la teixonera, barcelona",,98000.0,,94.0,"['94 m²', ' exterior sin ascensor']","cerca parc creueta del coll y junto hospital vall d'hebron y hospital san rafael. calle mare deu dels angels, amplio local de 90 metros aproximadamente, diafano, apto para loft vivienda, entrada por calle y vestibulo, cocina, bano completo y dos aseos, puerta y ventana a la calle, comunicado por metro linea l5 y autobu",,"['local', 'metro']",,2025-02-04 19:54:35,disponible,la teixonera,1.0,80738.0,la teixonera,80700.0,horta guinardo,barri,2619.0,456.0,-0.1742,14.0,0.0666,-0.1796,-0.028,-0.2093,2464.0,452.0,-0.0438,13.0,0.065,-0.0925,0.2326,-0.5022,2239.0,1001.0,0.1162,12.0,0.0666,0.1589,0.2862,14.0324,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1042.0,0.4,3.0,1316.0,246186.0
https://www.idealista.com/inmueble/107154152/,piso,"ciutat meridiana  torre baro  vallbona, barcelona",,80000.0,2.0,60.0,"['2 hab.', '60 m²', 'Bajo exterior sin ascensor']","piso en planta bajos, totalmente exterior, con 2 dormitorios, cocina con amplia galeria, bano, salon comedor independiente, bano. con suelos de gres.totalmente exterior e iluminado!rodeado de zonas verdes y naturaleza, y muy cerca de la parada de metro de ciutat meridiana (l11).financiamos el 100%! en el precio",,"['metro', 'totalmente exterior']",,2025-02-01 12:24:47,disponible,ciutat meridiana,0.5925925925925926,80855.0,ciutat meridiana,80800.0,nou barris,barri,1608.0,795.0,2.0107,10.0,0.0791,-0.126,-0.0569,0.1741,1768.0,741.0,1.1003,9.0,0.0673,-0.0745,-0.0235,0.0806,1557.0,596.0,0.1067,8.0,0.0698,-0.0334,0.4835,1.1948,1.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,2.4,1333.0,0.83,2.0,600.0,96480.0
https://www.idealista.com/inmueble/107141583/,piso,"calle de la mina de la ciutat, les roquetes, barcelona",,80000.0,1.0,25.0,"['1 hab.', '25 m²', 'Bajo sin ascensor']","escriturado como vivienda, no dispone de cedula de habitabilidad.",85000.0,['de cedula'],,2025-02-04 19:54:35,disponible,les roquetes,1.0,80850.0,les roquetes,80800.0,nou barris,barri,2191.0,445.0,-0.1124,13.0,0.0763,-0.1657,0.0767,-0.2558,2010.0,1816.0,-0.0026,12.0,0.0755,-0.0427,0.2634,4.4659,1819.0,1760.0,inf,11.0,0.0757,0.1139,0.5133,6.3741,1.0,5.0,1.0,4.0,1.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,3200.0,1.46,1.0,325.0,54775.0
https://www.idealista.com/inmueble/107115849/,estudio,"calle de romani, les roquetes, barcelona",,95000.0,,35.0,"['35 m²', 'Entreplanta interior sin ascensor']","piso en venta en nou barris, barcelona.estudio de 31m (aprox. ), distribuidos en salon comedor, cocina independiente, 1 bano y una gran terraza.ubicado en una finca residencial, en una zona tranquila, cerca de servicios, comercios centros educativos, de la parada de metro roquetas (l3). con facil acceso a la ronda",,"['estudio', 'terraza', 'metro']",,2025-02-04 19:54:35,disponible,la vall d'hebron,0.5806451612903226,80741.0,la vall d'hebron,80700.0,horta guinardo,barri,3255.0,12270.0,-inf,15.0,0.0586,0.0365,-0.1829,0.0774,3268.0,972.0,-inf,13.0,0.0512,0.1294,-0.1784,3.4736,3052.0,688.0,-inf,12.0,0.051,0.1684,0.0736,8.8422,1.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.1,2714.0,0.83,2.0,525.0,113925.0
https://www.idealista.com/inmueble/107105229/,piso,"ciutat meridiana  torre baro  vallbona, barcelona",,80000.0,2.0,60.0,"['2 hab.', '60 m²', 'Bajo exterior sin ascensor']","piso en planta bajos, totalmente exterior, con 2 dormitorios, cocina con amplia galeria, bano, salon comedor independiente, bano. con suelos de gres.totalmente exterior e iluminado!rodeado de zonas verdes y naturaleza, y muy cerca de la parada de metro de ciutat meridiana (l11).financiamos el 100%! en el precio",,"['metro', 'totalmente exterior']",,2025-02-01 12:24:47,disponible,ciutat meridiana,0.5925925925925926,80855.0,ciutat meridiana,80800.0,nou barris,barri,1608.0,795.0,2.0107,10.0,0.0791,-0.126,-0.0569,0.1741,1768.0,741.0,1.1003,9.0,0.0673,-0.0745,-0.0235,0.0806,1557.0,596.0,0.1067,8.0,0.0698,-0.0334,0.4835,1.1948,1.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,2.4,1333.0,0.83,2.0,600.0,96480.0
https://www.idealista.com/inmueble/107099863/,piso,"calle de sant iscle, can peguera  el turo de la peira, barcelona",,65600.0,1.0,39.0,"['1 hab.', '39 m²', 'Planta 1ª exterior sin ascensor']","oportunidad de inversion: inmueble sin posesion. imposibilidad de visita interior, no se puede financiar la compra de este inmueble. advertimos que la informacion contenida puede no estar actualizada, solicita mas informacion sobre el activo sin compromiso.",,"['oportunidad', 'inversion']",,2025-02-04 19:54:35,ocupada,el turo de la peira,0.7450980392156863,80846.0,el turo de la peira,80800.0,nou barris,barri,2431.0,4388.0,-0.0257,13.0,0.0681,-0.1611,0.0195,-0.6001,2294.0,2058.0,0.4349,12.0,0.0647,-0.0181,0.1653,9.6036,2095.0,1327.0,inf,11.0,0.0652,0.174,0.3458,12.8063,1.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,1682.0,0.69,3.0,507.0,94809.0
https://www.idealista.com/inmueble/107098131/,piso,"calle de sant iscle, can peguera  el turo de la peira, barcelona",,60800.0,1.0,33.0,"['1 hab.', '33 m²', 'Planta 1ª exterior sin ascensor']","oportunidad de inversion: inmueble sin posesion. imposibilidad de visita interior, no se puede financiar la compra de este inmueble. advertimos que la informacion contenida puede no estar actualizada, solicita mas informacion sobre el activo sin compromiso.",,"['oportunidad', 'inversion']",,2025-02-04 19:54:35,ocupada,el turo de la peira,0.7450980392156863,80846.0,el turo de la peira,80800.0,nou barris,barri,2431.0,4388.0,-0.0257,13.0,0.0681,-0.1611,0.0195,-0.6001,2294.0,2058.0,0.4349,12.0,0.0647,-0.0181,0.1653,9.6036,2095.0,1327.0,inf,11.0,0.0652,0.174,0.3458,12.8063,1.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,1.4,1842.0,0.76,2.0,429.0,80223.0
